Date,Entity,Category,Amount_USD,Z_Score,Country,Week_Ending_Date
2025-03-13,VN20,Bank charges,-2.00355,-5.034466248567029,VN,2025-03-16
2025-07-04,VN20,Bank charges,-2.00355,-5.034466248567029,VN,2025-07-06
2025-01-13,VN20,Bank charges,-2.00355,-5.034466248567029,VN,2025-01-19
2025-01-19,VN20,Bank charges,-2.00355,-5.034466248567029,VN,2025-01-19
2025-02-24,ID10,AP,-528.43,-5.033067347521115,ID,2025-03-02
2025-01-10,ID10,Tax payable,-751.52,-5.031821744956313,ID,2025-01-12
2025-05-15,MY10,AP,-739.43,-5.029409474110755,MY,2025-05-18
2025-07-07,SS10,AP,-390.95,-5.0261844843517425,SS,2025-07-13
2025-10-17,VN20,AP,-832.06,-5.024871511512164,VN,2025-10-19
2025-02-22,PH10,AP,-704.36,-5.022471487155753,PH,2025-02-23
2025-02-24,TW10,AP,-803.03,-5.022094650663485,TW,2025-03-02
2025-01-03,PH10,AP,-703.94,-5.019200764483232,PH,2025-01-05
2025-05-23,TH10,AP,-784.77,-5.018702083045754,TH,2025-05-25
2025-08-07,TW10,AP,-801.84,-5.013979685802553,TW,2025-08-10
2025-05-15,SS10,AP,-389.88,-5.011630717691077,SS,2025-05-18
2025-05-26,SS10,AP,-389.84,-5.011086651647687,SS,2025-06-01
2025-09-11,TW10,AP,-801.35,-5.010638229683345,TW,2025-09-14
2025-06-16,MY10,AP,-736.84,-5.010246371593921,MY,2025-06-22
2025-01-02,ID10,AP,-526.08,-5.009022309702898,ID,2025-01-05
2025-03-03,KR10,AP,-962.79,-5.004580286828135,KR,2025-03-09
2025-05-22,TH10,AP,-782.67,-5.004035490220374,TH,2025-05-25
2025-08-28,TH10,AP,-782.18,-5.000613285227785,TH,2025-08-31
2025-04-04,KR10,AP,-961.88,-4.999379597661907,KR,2025-04-06
2025-05-12,TW10,AP,-799.3,-4.996658668368294,TW,2025-05-18
2025-03-22,KR10,AP,-961.15,-4.995207616242844,KR,2025-03-23
2025-08-23,KR10,AP,-961.01,-4.994407510217271,KR,2025-08-24
2025-05-12,PH10,AP,-700.54,-4.992723485705681,PH,2025-05-18
2025-05-25,TW10,AP,-798.58,-4.991748773662521,TW,2025-05-25
2025-06-07,TW10,AP,-798.38,-4.9903849140220276,TW,2025-06-08
2025-09-27,KR10,AP,-959.5,-4.985777795227155,KR,2025-09-28
2025-04-14,VN20,AP,-825.65,-4.9826072441354095,VN,2025-04-20
2025-05-29,SS10,AP,-387.72,-4.9822511513480485,SS,2025-06-01
2025-02-08,TH10,AP,-779.41,-4.981267350881927,TH,2025-02-09
2025-02-08,VN20,AP,-825.43,-4.981156676456331,VN,2025-02-09
2025-01-30,PH10,AP,-698.84,-4.9794848463169075,PH,2025-02-02
2025-03-21,VN20,Bank charges,-1.98246,-4.97869625163531,VN,2025-03-23
2025-10-05,PH10,AP,-697.99,-4.972865526622519,PH,2025-10-05
2025-04-04,KR10,AP,-957.14,-4.972290293653199,KR,2025-04-06
2025-06-13,TH10,AP,-778.05,-4.9717689860045375,TH,2025-06-15
2025-10-06,KR10,AP,-956.92,-4.97103298418444,KR,2025-10-12
2025-10-20,PH10,AP,-697.31,-4.967570070867008,PH,2025-10-26
2025-06-05,TW10,AP,-794.85,-4.96631279136733,TW,2025-06-08
2025-02-01,VN20,AP,-822.68,-4.963024580467864,VN,2025-02-02
2025-04-17,KR10,AP,-954.77,-4.958745641648845,KR,2025-04-20
2025-05-26,TW10,AP,-793.47,-4.956902159847931,TW,2025-06-01
2025-02-14,KR10,AP,-953.77,-4.953030598609033,KR,2025-02-16
2025-09-18,KR10,AP,-953.72,-4.952744846457042,KR,2025-09-21
2025-04-04,KR10,AP,-953.23,-4.949944475367535,KR,2025-04-06
2025-07-20,ID10,AP,-520.29,-4.949779429291204,ID,2025-07-20
2025-01-12,TW10,AP,-792.06,-4.947286949382456,TW,2025-01-12
2025-02-28,KR10,AP,-952.24,-4.944286582758121,KR,2025-03-02
2025-05-26,TW10,AP,-791.42,-4.942922598532879,TW,2025-06-01
2025-05-23,TW10,AP,-791.2,-4.941422352928337,TW,2025-05-25
2025-04-18,KR10,AP,-951.24,-4.938571539718309,KR,2025-04-20
2025-01-06,TW10,AP,-790.63,-4.937535352952933,TW,2025-01-12
2025-05-22,TH10,AP,-772.96,-4.936219958632546,TH,2025-05-25
2025-10-20,TW10,AP,-790.43,-4.93617149331244,TW,2025-10-26
2025-03-17,VN20,AP,-818.52,-4.935595664354401,VN,2025-03-23
2025-10-26,TW10,AP,-790.17,-4.934398475779799,TW,2025-10-26
2025-10-20,ID10,AP,-518.69,-4.933408339712844,ID,2025-10-26
2025-03-17,KR10,AP,-950.15,-4.932342142804914,KR,2025-03-23
2025-02-24,TW10,AP,-789.53,-4.930034124930223,TW,2025-03-02
2025-09-21,VN20,Bank charges,-1.96137,-4.922926254703592,VN,2025-09-21
2025-01-30,TW10,AP,-788.32,-4.921782774105242,TW,2025-02-02
2025-09-13,PH10,AP,-691.01,-4.918509230779194,PH,2025-09-14
2025-05-04,KR10,AP,-947.49,-4.917140128319015,KR,2025-05-04
2025-04-26,TW10,AP,-787.25,-4.914486125028605,TW,2025-04-27
2025-06-30,VN20,Bank charges,-1.95708,-4.911581859879643,VN,2025-07-06
2025-02-08,TW10,AP,-786.3,-4.908007791736264,TW,2025-02-09
2025-04-25,VN20,AP,-814.02,-4.905924961827818,VN,2025-04-27
2025-02-24,TW10,AP,-785.8,-4.904598142635032,TW,2025-03-02
2025-08-15,MY10,AP,-722.37,-4.903184559463188,MY,2025-08-17
2025-01-09,MY10,AP,-722.36,-4.903110570650382,MY,2025-01-12
2025-01-18,VN20,AP,-813.29,-4.901111714529061,VN,2025-01-19
2025-09-22,TH10,AP,-767.44,-4.897667771777262,TH,2025-09-28
2025-03-29,ID10,AP,-515.03,-4.895959472302342,ID,2025-03-30
2025-07-31,MY10,AP,-721.39,-4.89593365580817,MY,2025-08-03
2025-10-17,TH10,AP,-767.17,-4.895782066985427,TH,2025-10-19
2025-07-11,KR10,AP,-943.36,-4.893537000564592,KR,2025-07-13
2025-01-27,VN20,AP,-812.13,-4.893463266766653,VN,2025-02-02
2025-06-26,KR10,AP,-942.18,-4.886793249777614,KR,2025-06-29
2025-01-03,TW10,AP,-782.69,-4.88339012522537,TW,2025-01-05
2025-05-05,ID10,AP,-513.78,-4.883169558569247,ID,2025-05-11
2025-05-15,KR10,AP,-941.34,-4.881992613624172,KR,2025-05-18
2025-06-02,PH10,AP,-686.13,-4.880506548298476,PH,2025-06-08
2025-09-13,VN20,AP,-810.16,-4.88047409254946,VN,2025-09-14
2025-09-04,MY10,AP,-719.3,-4.8804699939316505,MY,2025-09-07
2025-05-09,SS10,AP,-380.22,-4.8802387682125365,SS,2025-05-11
2025-01-02,KR10,AP,-941.01,-4.880106649421034,KR,2025-01-05
2025-02-17,MY10,AP,-718.74,-4.876326620414497,MY,2025-02-23
2025-10-20,KR10,AP,-939.92,-4.873877252507639,KR,2025-10-26
2025-07-10,TW10,AP,-780.39,-4.867705739359703,TW,2025-07-13
2025-01-16,TW10,AP,-780.37,-4.867569353395654,TW,2025-01-19
2025-09-15,TH10,AP,-763.03,-4.866867926843963,TH,2025-09-21
2025-02-14,TW10,AP,-780.05,-4.865387177970865,TW,2025-02-16
2025-08-08,TW10,AP,-780.05,-4.865387177970865,TW,2025-08-10
2025-01-02,ID10,AP,-511.96,-4.864547444173863,ID,2025-01-05
2025-01-06,ID10,AP,-511.8,-4.862910335216027,ID,2025-01-12
2025-02-24,TW10,AP,-779.2,-4.859590774498771,TW,2025-03-02
2025-02-14,TW10,AP,-778.99,-4.858158721876253,TW,2025-02-16
2025-02-15,PH10,AP,-682.09,-4.849045311162799,PH,2025-02-16
2025-09-29,ID10,AP,-510.17,-4.846232287708072,ID,2025-10-05
2025-02-21,KR10,AP,-935.02,-4.845873541612561,KR,2025-02-23
2025-03-17,PH10,AP,-681.4,-4.843671981057943,PH,2025-03-23
2025-01-30,KR10,AP,-934.59,-4.843416073105442,KR,2025-02-02
2025-05-19,TH10,AP,-759.58,-4.842772810059411,TH,2025-05-25
2025-01-11,TW10,AP,-776.48,-4.841042283388069,TW,2025-01-12
2025-06-16,PH10,AP,-680.86,-4.839466766193273,PH,2025-06-22
2025-09-13,PH10,AP,-680.74,-4.838532274001124,PH,2025-09-14
2025-07-07,TW10,AP,-776.08,-4.838314564107084,TW,2025-07-13
2025-03-31,TW10,AP,-775.76,-4.836132388682295,TW,2025-04-06
2025-01-19,PH10,AP,-680.13,-4.833781938691034,PH,2025-01-19
2025-08-07,TW10,AP,-775.16,-4.832040809760817,TW,2025-08-10
2025-08-18,TW10,AP,-775.03,-4.831154300994497,TW,2025-08-24
2025-10-20,PH10,AP,-679.52,-4.829031603380944,PH,2025-10-26
2025-10-13,MY10,AP,-712.28,-4.82852984734162,MY,2025-10-19
2025-04-12,TH10,AP,-757.45,-4.827896694479382,TH,2025-04-13
2025-01-02,KR10,AP,-931.36,-4.82495648408685,KR,2025-01-05
2025-03-07,MY10,AP,-711.62,-4.8236465856964035,MY,2025-03-09
2025-03-13,KR10,AP,-931.1,-4.823470572896499,KR,2025-03-16
2025-05-09,TH10,AP,-756.58,-4.821820534594582,TH,2025-05-11
2025-05-25,VN20,AP,-801.26,-4.821792036441329,VN,2025-05-25
2025-05-18,VN20,AP,-801.26,-4.821792036441329,VN,2025-05-18
2025-08-11,VN20,AP,-801.02,-4.8202095989732445,VN,2025-08-17
2025-07-24,TW10,AP,-773.38,-4.819902458960431,TW,2025-07-27
2025-08-04,SS10,AP,-375.71,-4.8188953218203805,SS,2025-08-10
2025-02-10,VN20,AP,-800.61,-4.817506268298601,VN,2025-02-16
2025-03-14,KR10,AP,-929.63,-4.815069459627975,KR,2025-03-16
2025-09-15,KR10,AP,-928.78,-4.810211673044135,KR,2025-09-21
2025-09-21,MY10,AP,-709.69,-4.809366744824786,MY,2025-09-21
2025-01-16,VN20,AP,-799.09,-4.807484164334066,VN,2025-01-19
2025-04-12,SS10,AP,-374.66,-4.804613588181409,SS,2025-04-13
2025-09-13,SS10,AP,-374.66,-4.804613588181409,SS,2025-09-14
2025-08-07,KR10,AP,-927.8,-4.8046109308651195,KR,2025-08-10
2025-04-21,TH10,AP,-753.64,-4.801287304639049,TH,2025-04-27
2025-05-22,MY10,AR,206.18,4.8,MY,2025-05-25
2025-10-18,KR10,AP,-926.92,-4.799581692990085,KR,2025-10-19
2025-03-24,KR10,AP,-926.92,-4.799581692990085,KR,2025-03-30
2025-03-21,ID10,AP,-505.56,-4.7990630858604195,ID,2025-03-23
2025-07-18,TH10,AP,-753.09,-4.797446054137165,TH,2025-07-20
2025-08-22,PH10,AP,-675.21,-4.795467758812932,PH,2025-08-24
2025-09-21,TH10,AP,-752.13,-4.790741325988419,TH,2025-09-21
2025-03-21,VN20,AP,-796.34,-4.789352068345599,VN,2025-03-23
2025-10-18,KR10,AP,-925.02,-4.788723111214442,KR,2025-10-19
2025-07-10,KR10,AP,-924.8,-4.787465801745683,KR,2025-07-13
2025-01-03,TW10,AP,-768.53,-4.786828862678481,TW,2025-01-05
2025-10-19,KR10,AP,-924.64,-4.786551394859314,KR,2025-10-19
2025-04-13,PH10,AP,-673.65,-4.783319360314997,PH,2025-04-13
2025-05-03,TW10,AP,-767.88,-4.78239631884688,TW,2025-05-04
2025-01-18,SS10,AP,-372.96,-4.781490781337359,SS,2025-01-19
2025-06-16,KR10,AP,-923.5,-4.780036245793928,KR,2025-06-22
2025-02-21,TW10,AP,-766.98,-4.776258950464663,TW,2025-02-23
2025-04-19,KR10,AP,-921.7,-4.769749168322267,KR,2025-04-20
2025-07-14,KR10,AP,-921.58,-4.76906336315749,KR,2025-07-20
2025-09-19,KR10,AP,-921.52,-4.768720460575101,KR,2025-09-21
2025-01-16,TW10,AP,-765.64,-4.767121090873361,TW,2025-01-19
2025-08-02,VN20,AP,-792.8,-4.766011115691353,VN,2025-08-03
2025-08-28,TH10,AP,-748.46,-4.765109709003113,TH,2025-08-31
2025-07-12,VN20,AP,-792.3,-4.762714370966177,VN,2025-07-13
2025-08-24,TH10,AP,-748.06,-4.762316072274468,TH,2025-08-24
2025-01-31,TW10,AP,-764.55,-4.759688055832675,TW,2025-02-02
2025-05-08,TW10,AP,-764.43,-4.758869740048379,TW,2025-05-11
2025-01-05,TW10,AP,-764.39,-4.758596968120281,TW,2025-01-05
2025-07-03,TH10,Other receipt,673.93,4.756794035729237,TH,2025-07-06
2025-10-20,SS10,AP,-371.04,-4.755375611254669,SS,2025-10-26
2025-06-27,MY10,AP,-702.08,-4.753061258279183,MY,2025-06-29
2025-05-16,TW10,AP,-763.26,-4.750891161151497,TW,2025-05-18
2025-04-25,KR10,AP,-918.24,-4.749975119404518,KR,2025-04-27
2025-03-17,VN20,AP,-790.35,-4.749857066537992,VN,2025-03-23
2025-07-14,KR10,AP,-918.06,-4.748946411657352,KR,2025-07-20
2025-03-24,MY10,AP,-701.51,-4.748843895949222,MY,2025-03-30
2025-01-03,VN20,AP,-790.17,-4.748670238436928,VN,2025-01-05
2025-05-12,KR10,AP,-917.79,-4.747403350036603,KR,2025-05-18
2025-09-25,KR10,AP,-917.57,-4.746146040567845,KR,2025-09-28
2025-02-08,TW10,AP,-762.22,-4.743799091020935,TW,2025-02-09
2025-10-12,TH10,AP,-745.26,-4.742760615173962,TH,2025-10-12
2025-07-14,MY10,AP,-700.63,-4.742332880422267,MY,2025-07-20
2025-01-10,SS10,AP,-369.73,-4.737557448333666,SS,2025-01-12
2025-08-08,KR10,AP,-915.17,-4.732429937272296,KR,2025-08-10
2025-06-16,PH10,AP,-667.05,-4.7319222897468105,PH,2025-06-22
2025-06-12,KR10,Tax payable,-757.83,-4.730295738672245,KR,2025-06-15
2025-03-24,TW10,AP,-759.79,-4.727228196388947,TW,2025-03-30
2025-06-08,VN20,AP,-786.47,-4.724274327470627,VN,2025-06-08
2025-07-14,VN20,AP,-786.02,-4.721307257217968,VN,2025-07-20
2025-10-24,MY10,AP,-697.25,-4.717324661693733,MY,2025-10-26
2025-08-10,KR10,Tax payable,-755.45,-4.713702879827345,KR,2025-08-10
2025-02-15,KR10,AP,-911.61,-4.7120843840505655,KR,2025-02-16
2025-03-02,KR10,AP,-911.61,-4.7120843840505655,KR,2025-03-02
2025-05-31,PH10,AP,-664.25,-4.710117471930005,PH,2025-06-01
2025-02-18,TW10,AP,-757.1,-4.70888428422432,TW,2025-02-23
2025-06-08,VN20,AP,-783.78,-4.7065378408491805,VN,2025-06-08
2025-05-25,VN20,AP,-783.78,-4.7065378408491805,VN,2025-05-25
2025-10-20,TW10,AP,-756.33,-4.703633424608422,TW,2025-10-26
2025-07-24,TW10,AP,-756.33,-4.703633424608422,TW,2025-07-27
2025-09-04,TW10,AP,-756.33,-4.703633424608422,TW,2025-09-07
2025-01-27,TH10,AP,-739.4,-4.70183383709933,TH,2025-02-02
2025-05-10,ID10,Tax payable,-705.05,-4.700522353371496,ID,2025-05-11
2025-08-10,TH10,AP,-739.2,-4.700437018735009,TH,2025-08-10
2025-10-13,SS10,AP,-366.97,-4.700016891339797,SS,2025-10-19
2025-01-13,VN20,Bank charges,-1.87701,-4.699846266976717,VN,2025-01-19
2025-01-20,KR10,AP,-909.43,-4.699625590223776,KR,2025-01-26
2025-02-08,VN20,AP,-782.51,-4.698164109247234,VN,2025-02-09
2025-06-13,KR10,AP,-909.1,-4.697739626020638,KR,2025-06-15
2025-05-15,PH10,Payroll,-544.76,-4.697180265653761,PH,2025-05-18
2025-03-20,TW10,AP,-755.26,-4.696336775531786,TW,2025-03-23
2025-02-01,TW10,AP,-754.85,-4.693540863268776,TW,2025-02-02
2025-07-13,VN20,AP,-781.59,-4.69209809895291,VN,2025-07-13
2025-03-10,MY10,AP,-693.5,-4.689578856891367,MY,2025-03-16
2025-07-10,ID10,AP,-494.72,-4.688148953967024,ID,2025-07-13
2025-10-17,TH10,AP,-737.4,-4.687865653456111,TH,2025-10-19
2025-03-20,TH10,AP,-737.04,-4.6853513804003315,TH,2025-03-23
2025-06-12,TW10,AP,-753.62,-4.6851531264797455,TW,2025-06-15
2025-05-29,VN20,AP,-780.37,-4.68405404182348,VN,2025-06-01
2025-03-03,SS10,AP,-365.69,-4.682606777951336,SS,2025-03-09
2025-02-22,ID10,Payroll,-45.0312,-4.679728191080326,ID,2025-02-23
2025-05-08,TH10,AP,-736.16,-4.679205379597315,TH,2025-05-11
2025-07-03,KR10,AP,-905.64,-4.677965577102889,KR,2025-07-06
2025-08-01,TW10,AP,-752.51,-4.67758370547501,TW,2025-08-03
2025-05-12,TW10,AP,-752.48,-4.677379126528937,TW,2025-05-18
2025-03-03,TW10,AP,-752.32,-4.676288038816542,TW,2025-03-09
2025-08-16,TH10,AP,-735.48,-4.674456197158621,TH,2025-08-17
2025-01-13,TH10,AP,-735.25,-4.672849856039651,TH,2025-01-19
2025-04-14,MY10,AP,-690.54,-4.667678168300698,MY,2025-04-20
2025-03-23,KR10,AP,-903.81,-4.667507048340033,KR,2025-03-23
2025-04-03,KR10,AP,-903.62,-4.6664211901624695,KR,2025-04-06
2025-07-27,TH10,AP,-733.97,-4.663910218507991,TH,2025-07-27
2025-01-06,PH10,AP,-658.01,-4.661523877938265,PH,2025-01-12
2025-02-22,TH10,AP,-733.38,-4.659789604333241,TH,2025-02-23
2025-06-23,ID10,AP,-491.89,-4.659192589275297,ID,2025-06-29
2025-10-27,TW10,AP,-749.69,-4.658353284544062,TW,2025-11-02
2025-09-25,KR10,AP,-902.07,-4.657562873450761,KR,2025-09-28
2025-01-19,VN20,AP,-775.94,-4.654844883558423,VN,2025-01-19
2025-09-19,TW10,AP,-749.03,-4.653852547730436,TW,2025-09-21
2025-03-21,PH10,AP,-656.33,-4.648440987248183,PH,2025-03-23
2025-02-08,ID10,AP,-490.77,-4.6477328265704445,ID,2025-02-09
2025-09-18,TW10,AP,-748.06,-4.647237828474045,TW,2025-09-21
2025-03-21,VN20,AP,-774.74,-4.646932696218,VN,2025-03-23
2025-05-22,VN20,Bank charges,-1.85592,-4.644076270044999,VN,2025-05-25
2025-09-22,KR10,AP,-899.38,-4.642189407673667,KR,2025-09-28
2025-06-28,KR10,AP,-898.77,-4.638703231419382,KR,2025-06-29
2025-09-22,MY10,AP,-686.62,-4.638674553680624,MY,2025-09-28
2025-06-15,SS10,AP,-362.45,-4.638537428436795,SS,2025-06-15
2025-05-12,TW10,AP,-746.62,-4.637418039062498,TW,2025-05-18
2025-02-17,TW10,AP,-746.24,-4.634826705745562,TW,2025-02-23
2025-01-30,TW10,AP,-745.93,-4.632712723302798,TW,2025-02-02
2025-08-29,VN20,AP,-771.99,-4.628800600229533,VN,2025-08-31
2025-07-20,PH10,AP,-653.56,-4.626869792479412,PH,2025-07-20
2025-08-17,MY10,AP,-685.02,-4.626836343631615,MY,2025-08-17
2025-02-10,KR10,AP,-895.87,-4.622129606603927,KR,2025-02-16
2025-07-12,KR10,AP,-895.58,-4.620472244122382,KR,2025-07-13
2025-05-16,ID10,AP,-487.95,-4.618878781188584,ID,2025-05-18
2025-09-06,TW10,AP,-743.77,-4.617983039185476,TW,2025-09-07
2025-08-09,KR10,AP,-895.08,-4.617614722602476,KR,2025-08-10
2025-03-01,MY10,AP,-683.76,-4.617513753218019,MY,2025-03-02
2025-01-05,TW10,AP,-743.17,-4.613891460263997,TW,2025-01-05
2025-01-13,TW10,AP,-743.17,-4.613891460263997,TW,2025-01-19
2025-08-11,VN20,AP,-769.46,-4.6121190719201435,VN,2025-08-17
2025-06-05,VN20,AP,-769.41,-4.611789397447625,VN,2025-06-08
2025-09-12,TW10,AP,-742.75,-4.611027355018963,TW,2025-09-14
2025-05-22,KR10,AP,-892.12,-4.600698195204633,KR,2025-05-25
2025-08-25,TW10,AP,-741.05,-4.599434548074774,TW,2025-08-31
2025-02-10,ID10,AP,-485.76,-4.596470852328202,ID,2025-02-16
2025-05-19,VN20,AP,-766.74,-4.594184780615186,VN,2025-05-25
2025-03-14,TH10,AP,-723.83,-4.59309152743687,TH,2025-03-16
2025-03-07,MY10,AP,-680.26,-4.59161766873581,MY,2025-03-09
2025-07-26,TH10,AP,-723.43,-4.590297890708226,TH,2025-07-27
2025-05-22,VN20,Bank charges,-1.83483,-4.58830627311328,VN,2025-05-25
2025-05-04,KR10,AP,-889.56,-4.586067685022714,KR,2025-05-04
2025-05-25,KR10,AP,-889.54,-4.585953384161918,KR,2025-05-25
2025-03-08,TH10,AP,-722.67,-4.584989980923803,TH,2025-03-09
2025-01-30,TH10,AP,-722.47,-4.583593162559482,TH,2025-02-02
2025-08-15,SS10,AP,-358.37,-4.583042692011076,SS,2025-08-17
2025-07-21,PH10,AP,-647.64,-4.580768177666737,PH,2025-07-27
2025-05-22,SS10,AP,-358.19,-4.580594394815823,SS,2025-05-25
2025-09-13,PH10,AP,-647.54,-4.579989434173279,PH,2025-09-14
2025-09-25,TH10,AP,-721.71,-4.578285252775059,TH,2025-09-28
2025-03-29,TW10,AP,-737.69,-4.576521706114496,TW,2025-03-30
2025-10-20,TH10,AP,-721.27,-4.57521225237355,TH,2025-10-26
2025-08-02,KR10,AP,-887.6,-4.574866200664684,KR,2025-08-03
2025-08-21,KR10,AP,-887.57,-4.5746947493734895,KR,2025-08-24
2025-08-25,KR10,AP,-887.38,-4.573608891195925,KR,2025-08-31
2025-06-09,PH10,AP,-646.71,-4.573525863177584,PH,2025-06-15
2025-07-26,TH10,AP,-721.02,-4.573466229418147,TH,2025-07-27
2025-09-18,TW10,AP,-737.15,-4.572839285085165,TW,2025-09-21
2025-03-06,VN20,AP,-763.26,-4.571239437327962,VN,2025-03-09
2025-09-07,PH10,Other receipt,672.29,4.571082320917908,PH,2025-09-07
2025-08-18,TW10,AP,-736.38,-4.567588425469268,TW,2025-08-24
2025-02-10,ID10,AP,-482.84,-4.566593613847694,ID,2025-02-16
2025-09-04,TW10,AP,-735.66,-4.562678530763494,TW,2025-09-07
2025-09-11,KR10,Tax payable,-733.66,-4.561787588133909,KR,2025-09-14
2025-02-21,TW10,AP,-735.49,-4.561519250069075,TW,2025-02-23
2025-02-22,TH10,AP,-719.29,-4.561383750566763,TH,2025-02-23
2025-06-27,TW10,AP,-735.01,-4.558245986931892,TW,2025-06-29
2025-03-31,MY10,AP,-674.16,-4.54648449292396,MY,2025-04-06
2025-10-23,PH10,AP,-643.21,-4.546269840906576,PH,2025-10-26
2025-07-28,TW10,AP,-733.14,-4.545493899293285,TW,2025-08-03
2025-06-07,TW10,AP,-733.1,-4.545221127365187,TW,2025-06-08
2025-02-28,KR10,AR,999.09,4.544787727028523,KR,2025-03-02
2025-01-19,VN20,AP,-759.07,-4.543612716530988,VN,2025-01-19
2025-09-27,KR10,AP,-881.29,-4.538804279083471,KR,2025-09-28
2025-08-14,KR10,AP,-880.99,-4.537089766171527,KR,2025-08-17
2025-06-02,MY10,AP,-672.81,-4.536496003195108,MY,2025-06-08
2025-09-11,ID10,Tax payable,-681.93,-4.5356925291098,ID,2025-09-14
2025-03-17,ID10,AP,-479.75,-4.534976947099484,ID,2025-03-23
2025-07-04,KR10,AP,-880.27,-4.532974935182863,KR,2025-07-06
2025-06-21,TW10,AP,-731.12,-4.531718916924308,TW,2025-06-22
2025-01-31,KR10,AP,-879.9,-4.530860369258132,KR,2025-02-02
2025-06-07,KR10,AP,-879.46,-4.528345750320615,KR,2025-06-08
2025-02-17,VN20,AP,-756.21,-4.524755336702982,VN,2025-02-23
2025-05-02,KR10,AR,994.62,4.522607031277132,KR,2025-05-04
2025-10-31,KR10,AR,994.53,4.522160440087506,KR,2025-11-02
2025-07-26,ID10,AP,-478.28,-4.519936008549364,ID,2025-07-27
2025-03-14,TW10,AP,-729.02,-4.5173983906991335,TW,2025-03-16
2025-01-13,TW10,AP,-728.99,-4.51719381175306,TW,2025-01-19
2025-09-29,PH10,AP,-639.47,-4.517144834251271,PH,2025-10-05
2025-06-19,VN20,AP,-754.96,-4.516513474890043,VN,2025-06-22
2025-01-31,KR10,AP,-877.33,-4.516172708645816,KR,2025-02-02
2025-07-20,KR10,AP,-877.33,-4.516172708645816,KR,2025-07-20
2025-08-21,TH10,AP,-712.67,-4.5151490627077076,TH,2025-08-24
2025-03-15,KR10,AP,-876.78,-4.5130294349739195,KR,2025-03-16
2025-08-10,TW10,AP,-728.0,-4.510442706532621,TW,2025-08-10
2025-09-08,TW10,AP,-727.5,-4.507033057431388,TW,2025-09-14
2025-10-13,SS10,AP,-352.77,-4.506873445936559,SS,2025-10-19
2025-01-27,VN20,AP,-753.43,-4.506425436031003,VN,2025-02-02
2025-07-03,KR10,AR,991.13,4.505289217368328,KR,2025-07-06
2025-10-20,KR10,AP,-875.3,-4.504571171274998,KR,2025-10-26
2025-04-19,KR10,AP,-875.23,-4.504171118262211,KR,2025-04-20
2025-09-04,MY10,AP,-668.26,-4.502831093368236,MY,2025-09-07
2025-01-17,KR10,AP,-874.67,-4.500970694159916,KR,2025-01-19
2025-08-25,PH10,AP,-637.18,-4.499311608251097,PH,2025-08-31
2025-06-16,TW10,AP,-726.05,-4.497145075037816,TW,2025-06-22
2025-06-12,KR10,AR,989.27,4.4960596661160706,KR,2025-06-15
2025-03-23,VN20,AP,-751.03,-4.4906010613501595,VN,2025-03-23
2025-06-30,KR10,AR,988.11,4.490303601894234,KR,2025-07-06
2025-06-07,TW10,AP,-724.87,-4.489098303158909,TW,2025-06-08
2025-01-19,KR10,AP,-872.02,-4.485825830104415,KR,2025-01-19
2025-05-22,VN20,AP,-750.04,-4.484073506794311,VN,2025-05-25
2025-09-29,MY10,AP,-665.72,-4.484037934915433,MY,2025-10-05
2025-03-27,KR10,AR,986.6,4.482810794157187,KR,2025-03-30
2025-09-27,KR10,AR,986.41,4.481867990534644,KR,2025-09-28
2025-05-19,KR10,AP,-871.11,-4.480625140938186,KR,2025-05-25
2025-07-10,TH10,AP,-707.19,-4.476876239525288,TH,2025-07-13
2025-10-03,VN20,Bank charges,-1.79265,-4.476766279249843,VN,2025-10-05
2025-08-10,TW10,AP,-722.71,-4.474368619041587,TW,2025-08-10
2025-09-04,TW10,AP,-722.71,-4.474368619041587,TW,2025-09-07
2025-10-11,TW10,AP,-722.71,-4.474368619041587,TW,2025-10-12
2025-10-11,TW10,AP,-722.71,-4.474368619041587,TW,2025-10-12
2025-10-09,ID10,AP,-473.73,-4.473380722560901,ID,2025-10-12
2025-10-10,SS10,AP,-350.23,-4.472325252181333,SS,2025-10-12
2025-10-17,VN20,AP,-748.15,-4.471611811733146,VN,2025-10-19
2025-05-31,ID10,AP,-473.4,-4.470004185335363,ID,2025-06-01
2025-09-19,KR10,AP,-868.37,-4.4649659230091014,KR,2025-09-21
2025-08-21,TW10,AP,-721.29,-4.464685215594088,TW,2025-08-24
2025-03-28,VN20,AP,-746.82,-4.462842470764179,VN,2025-03-30
2025-08-31,KR10,AR,982.56,4.4627638118673385,KR,2025-08-31
2025-02-13,VN20,AP,-746.19,-4.458688572410457,VN,2025-02-16
2025-10-18,TH10,AP,-704.49,-4.458019191606942,TH,2025-10-19
2025-03-08,TH10,AP,-704.27,-4.456482691406189,TH,2025-03-09
2025-05-11,KR10,AP,-866.56,-4.4546216951070425,KR,2025-05-11
2025-02-01,KR10,AR,980.9,4.454526685480916,KR,2025-02-02
2025-06-27,PH10,AP,-630.78,-4.449472024669825,PH,2025-06-29
2025-04-03,KR10,AP,-865.34,-4.447649342598472,KR,2025-04-06
2025-10-02,VN20,AP,-743.98,-4.44411696072518,VN,2025-10-05
2025-01-18,VN20,AP,-743.74,-4.442534523257095,VN,2025-01-19
2025-03-13,VN20,Bank charges,-1.77928,-4.441410904239076,VN,2025-03-16
